sensor,index,new_label
u111,420,0
u111,425,0
u111,430,0
u111,435,0
u111,440,0
u111,445,0
u111,450,0
u111,455,0
u111,460,0
u111,465,0
u111,470,0
u111,475,0
u111,480,0
u111,485,0
u111,490,0
u111,495,0
u111,500,0
u111,505,0
u111,510,0
u111,515,0
u111,520,0
u111,525,0
u111,530,0
u111,535,0
u111,540,0
u111,545,0
u111,550,0
u111,555,0
u111,560,0
u111,565,0
u111,570,0
u111,575,0
u111,580,0
u111,585,0
u111,590,0
u111,595,0
u111,600,0
u111,605,0
u111,610,0
u111,615,0
u111,620,0
u111,625,0
u111,630,0
u111,635,0
u111,640,0
u111,645,0
u111,650,0
u111,655,0
u111,660,0
u111,665,0
u111,670,0
u111,675,0
u111,680,0
u111,685,0
u111,690,0
u111,695,0
u111,700,0
u111,705,0
u111,710,0
u111,715,0
u111,720,0
u111,725,0
u111,730,0
u111,735,0
u111,740,0
u111,745,0
u111,750,0
u111,755,0
u111,760,0
u111,765,0
u111,770,0
u111,775,0
u111,780,0
u111,785,0
u111,790,0
u111,795,1
u111,800,0
u111,805,0
u111,810,0
u111,815,0
u111,820,0
u111,825,0
u111,830,0
u111,835,0
u111,840,0
u111,845,0
u111,850,0
u111,855,0
u111,860,0
u111,865,0
u111,870,0
u211,5,0
u211,10,1
u211,15,0
u211,20,0
u211,25,0
u211,30,1
u211,35,0
u211,40,0
u211,45,0
u211,50,0
u211,55,1
u211,60,1
u211,65,1
u211,70,0
u211,75,0
u211,80,0
u211,85,0
u211,90,0
u211,95,0
u211,100,0
u211,105,0
u211,110,0
u211,115,1
u211,120,0
u211,125,0
u211,130,1
u211,135,0
u211,140,0
u211,145,0
u211,150,0
u211,155,0
u211,160,1
u211,165,0
u211,170,0
u211,175,0
u211,180,0
u211,185,0
u211,190,0
u211,195,0
u211,200,1
u211,205,0
u211,210,0
u211,215,0
u211,220,0
u211,225,0
u211,230,1
u211,235,0
u211,240,0
u211,245,0
u211,250,1
u211,255,0
u211,260,0
u211,265,0
u211,270,0
u211,275,0
u211,280,0
u211,285,0
u211,290,1
u211,295,0
u211,300,1
u211,305,1
u211,310,1
u211,315,0
u211,320,1
u211,325,0
u211,330,1
u211,335,1
u211,340,0
u211,345,0
u211,350,0
u211,355,0
u211,360,0
u211,365,0
u211,370,0
u211,375,0
u211,380,0
u211,385,0
u211,390,0
u211,395,0
u211,400,0
u211,405,0
u211,410,0
u211,415,0
u211,420,0
u211,425,1
u211,430,0
u211,435,0
u211,440,0
u211,445,0
u211,450,0
u211,455,0
u211,460,0
u211,465,0
u211,470,1
u211,475,0
u211,480,0
u211,485,0
u211,490,0
u211,495,0
u211,500,0
u211,505,0
u211,510,0
u211,515,0
u211,520,0
u211,525,0
u211,530,0
u211,535,1
u211,540,0
u211,545,0
u211,550,1
u211,555,0
u211,560,1
u211,565,0
u211,570,0
u211,575,0
u211,580,0
u211,585,0
u211,590,0
u211,595,0
u211,600,0
u211,605,0
u211,610,0
u211,615,0
u211,620,1
u211,625,1
u211,630,0
u211,635,0
u211,640,0
u211,645,0
u211,650,1
u211,655,0
u211,660,1
u211,665,0
u211,670,0
u211,675,0
u211,680,0
u211,685,0
u211,690,0
u211,695,0
u211,700,0
u211,705,0
u211,710,0
u211,715,1
u211,720,0
u211,725,0
u211,730,0
u211,735,0
u211,740,0
u211,745,1
u211,750,1
u211,755,0
u211,760,1
u211,765,0
u211,770,0
u211,775,0
u211,780,0
u211,785,0
u211,790,0
u211,795,0
u211,800,1
u211,805,0
u211,810,0
u211,815,0
u211,820,0
u211,825,1
u211,830,0
u211,835,1
u211,840,0
u211,845,0
u211,850,0
u211,855,0
u211,860,0
u211,865,0
u211,870,0
u311,5,0
u311,10,0
u311,15,0
u311,20,0
u311,25,0
u311,30,0
u311,35,0
u311,40,0
u311,45,0
u311,50,0
u311,55,0
u311,60,0
u311,65,0
u311,70,0
u311,75,0
u311,80,0
u311,85,0
u311,90,0
u311,95,0
u311,100,0
u311,105,0
u311,110,0
u311,115,0
u311,120,0
u311,125,0
u311,130,0
u311,135,0
u311,140,0
u311,145,0
u311,150,0
u311,155,0
u311,160,0
u311,165,0
u311,170,0
u311,175,0
u311,180,0
u311,185,0
u311,190,0
u311,195,0
u311,200,0
u311,205,0
u311,210,0
u311,215,0
u311,220,0
u311,225,0
u311,230,0
u311,235,0
u311,240,0
u311,245,0
u311,250,0
u311,255,0
u311,260,0
u311,265,0
u311,270,1
u311,275,0
u311,280,0
u311,285,0
u311,290,0
u311,295,0
u311,300,0
u311,305,0
u311,310,0
u311,315,0
u311,320,0
u311,325,0
u311,330,0
u311,335,0
u311,340,0
u311,345,0
u311,350,0
u311,355,0
u311,360,0
u311,365,0
u311,370,0
u311,375,0
u311,380,0
u311,385,0
u311,390,0
u311,395,0
u311,400,0
u311,405,0
u311,410,0
u311,415,0
u311,420,0
u311,425,0
u311,430,0
u311,435,0
u311,440,0
u311,445,0
u311,450,0
u311,455,0
u311,460,0
u311,465,0
u311,470,0
u311,475,0
u311,480,0
u311,485,0
u311,490,0
u311,495,0
u311,500,0
u311,505,0
u311,510,0
u311,515,0
u311,520,0
u311,525,0
u311,530,0
u311,535,0
u311,540,0
u311,545,0
u311,550,0
u311,555,0
u311,560,0
u311,565,0
u311,570,0
u311,575,0
u311,580,0
u311,585,0
u311,590,0
u311,595,0
u311,600,0
u311,605,0
u311,610,0
u311,615,0
u311,620,0
u311,625,0
u311,630,0
u311,635,0
u311,640,0
u311,645,0
u311,650,0
u311,655,0
u311,660,0
u311,665,0
u311,670,0
u311,675,0
u311,680,0
u311,685,0
u311,690,0
u311,695,0
u311,700,0
u311,705,0
u311,710,0
u311,715,0
u311,720,0
u311,725,0
u311,730,0
u311,735,0
u311,740,0
u311,745,0
u311,750,0
u311,755,0
u311,760,0
u311,765,0
u311,770,0
u311,775,0
u311,780,0
u311,785,0
u311,790,0
u311,795,0
u311,800,0
u311,805,0
u311,810,0
u311,815,0
u311,820,0
u311,825,0
u311,830,0
u311,835,0
u311,840,0
u311,845,0
u311,850,0
u311,855,0
u311,860,0
u311,865,0
u311,870,0
u511,5,0
u511,10,0
u511,15,0
u511,20,0
u511,25,0
u511,30,0
u511,35,0
u511,40,0
u511,45,0
u511,50,0
u511,55,0
u511,60,0
u511,65,0
u511,70,0
u511,75,0
u511,80,0
u511,85,0
u511,90,0
u511,95,0
u511,100,0
u511,105,0
u511,110,0
u511,115,0
u511,120,0
u511,125,0
u511,130,0
u511,135,0
u511,140,0
u511,145,0
u511,150,0
u511,155,0
u511,160,0
u511,165,0
u511,170,0
u511,175,0
u511,180,0
u511,185,0
u511,190,0
u511,195,0
u511,200,0
u511,205,0
u511,210,0
u511,215,0
u511,220,0
u511,225,0
u511,230,0
u511,235,0
u511,240,0
u511,245,0
u511,250,0
u511,255,0
u511,260,0
u511,265,0
u511,270,0
u511,275,0
u511,280,0
u511,285,0
u511,290,0
u511,295,0
u511,300,0
u511,305,0
u511,310,0
u511,315,0
u511,320,0
u511,325,0
u511,330,0
u511,335,0
u511,340,0
u511,345,0
u511,350,0
u511,355,0
u511,360,0
u511,365,0
u511,370,0
u511,375,0
u511,380,0
u511,385,0
u511,390,0
u511,395,0
u511,400,0
u511,405,0
u511,410,0
u511,415,0
u511,420,0
u511,425,0
u511,430,0
u511,435,0
u511,440,0
u511,445,0
u511,450,0
u511,455,0
u511,460,0
u511,465,0
u511,470,0
u511,475,0
u511,480,0
u511,485,0
u511,490,0
u511,495,0
u511,500,0
u511,505,0
u511,510,0
u511,515,0
u511,520,0
u511,525,0
u511,530,0
u511,535,0
u511,540,0
u511,545,0
u511,550,0
u511,555,0
u511,560,0
u511,565,0
u511,570,0
u511,575,0
u511,580,0
u511,585,0
u511,590,0
u511,595,0
u511,600,0
u511,605,0
u511,610,0
u511,615,0
u511,620,0
u511,625,0
u511,630,0
u511,635,0
u511,640,0
u511,645,0
u511,650,0
u511,655,0
u511,660,0
u511,665,0
u511,670,0
u511,675,0
u511,680,0
u511,685,0
u511,690,0
u511,695,0
u511,700,0
u511,705,0
u511,710,0
u511,715,0
u511,720,0
u511,725,0
u511,730,0
u511,735,0
u511,740,0
u511,745,0
u511,750,0
u511,755,0
u511,760,0
u511,765,0
u511,770,0
u511,775,0
u511,780,0
u511,785,0
u511,790,0
u511,795,0
u511,800,0
u511,805,0
u511,810,0
u511,815,0
u511,820,0
u511,825,0
u511,830,0
u511,835,0
u511,840,0
u511,845,0
u511,850,0
u511,855,0
u511,860,0
u511,865,0
u511,870,0
u611,5,0
u611,10,0
u611,15,0
u611,20,0
u611,25,0
u611,30,0
u611,35,0
u611,40,0
u611,45,0
u611,50,0
u611,55,0
u611,60,0
u611,65,0
u611,70,0
u611,75,0
u611,80,0
u611,85,0
u611,90,0
u611,95,0
u611,100,0
u611,105,0
u611,110,0
u611,115,0
u611,120,0
u611,125,0
u611,130,0
u611,135,0
u611,140,0
u611,145,0
u611,150,0
u611,155,0
u611,160,0
u611,165,0
u611,170,0
u611,175,0
u611,180,0
u611,185,0
u611,190,0
u611,195,0
u611,200,0
u611,205,0
u611,210,0
u611,215,0
u611,220,0
u611,225,0
u611,230,0
u611,235,0
u611,240,0
u611,245,0
u611,250,0
u611,255,0
u611,260,0
u611,265,0
u611,270,0
u611,275,0
u611,280,0
u611,285,0
u611,290,0
u611,295,0
u611,300,0
u611,305,0
u611,310,0
u611,315,0
u611,320,0
u611,325,0
u611,330,0
u611,335,0
u611,340,0
u611,345,0
u611,350,0
u611,355,0
u611,360,0
u611,365,0
u611,370,0
u611,375,0
u611,380,0
u611,385,0
u611,390,0
u611,395,0
u611,400,0
u611,405,0
u611,410,0
u611,415,0
u611,420,0
u611,425,0
u611,430,0
u611,435,0
u611,440,0
u611,445,0
u611,450,0
u611,455,0
u611,460,0
u611,465,0
u611,470,0
u611,475,0
u611,480,0
u611,485,0
u611,490,0
u611,495,0
u611,500,0
u611,505,0
u611,510,0
u611,515,0
u611,520,0
u611,525,0
u611,530,0
u611,535,0
u611,540,0
u611,545,0
u611,550,0
u611,555,0
u611,560,0
u611,565,0
u611,570,0
u611,575,0
u611,580,0
u611,585,0
u611,590,0
u611,595,0
u611,600,0
u611,605,0
u611,610,0
u611,615,0
u611,620,0
u611,625,0
u611,630,0
u611,635,0
u611,640,0
u611,645,0
u611,650,0
u611,655,0
u611,660,0
u611,665,0
u611,670,0
u611,675,0
u611,680,0
u611,685,0
u611,690,0
u611,695,0
u611,700,0
u611,705,0
u611,710,0
u611,715,0
u611,720,0
u611,725,0
u611,730,0
u611,735,0
u611,740,0
u611,745,0
u611,750,0
u611,755,0
u611,760,0
u611,765,0
u611,770,0
u611,775,0
u611,780,0
u611,785,0
u611,790,0
u611,795,0
u611,800,0
u611,805,0
u611,810,0
u611,815,0
u611,820,0
u611,825,0
u611,830,0
u611,835,0
u611,840,0
u611,845,0
u611,850,0
u611,855,0
u611,860,0
u611,865,0
u611,870,0
u711,5,0
u711,10,0
u711,15,0
u711,20,0
u711,25,0
u711,30,0
u711,35,0
u711,40,0
u711,45,0
u711,50,1
u711,55,0
u711,60,0
u711,65,0
u711,70,0
u711,75,0
u711,80,0
u711,85,0
u711,90,0
u711,95,0
u711,100,0
u711,105,0
u711,110,0
u711,115,0
u711,120,0
u711,125,0
u711,130,0
u711,135,0
u711,140,0
u711,145,0
u711,150,0
u711,155,0
u711,160,0
u711,165,0
u711,170,0
u711,175,0
u711,180,0
u711,185,0
u711,190,0
u711,195,0
u711,200,0
u711,205,0
u711,210,0
u711,215,0
u711,220,0
u711,225,0
u711,230,0
u711,235,0
u711,240,0
u711,245,0
u711,250,0
u711,255,0
u711,260,0
u711,265,0
u711,270,0
u711,275,0
u711,280,0
u711,285,0
u711,290,0
u711,295,0
u711,300,0
u711,305,0
u711,310,0
u711,315,0
u711,320,0
u711,325,0
u711,330,0
u711,335,0
u711,340,0
u711,345,0
u711,350,0
u711,355,0
u711,360,0
u711,365,0
u711,370,0
u711,375,0
u711,380,0
u711,385,0
u711,390,0
u711,395,0
u711,400,0
u711,405,0
u711,410,0
u711,415,0
u711,420,0
u711,425,0
u711,430,0
u711,435,0
u711,440,0
u711,445,0
u711,450,0
u711,455,0
u711,460,0
u711,465,0
u711,470,0
u711,475,0
u711,480,0
u711,485,0
u711,490,0
u711,495,0
u711,500,0
u711,505,0
u711,510,0
u711,515,0
u711,520,0
u711,525,0
u711,530,0
u711,535,0
u711,540,0
u711,545,0
u711,550,0
u711,555,0
u711,560,0
u711,565,0
u711,570,0
u711,575,0
u711,580,0
u711,585,0
u711,590,0
u711,595,0
u711,600,0
u711,605,0
u711,610,0
u711,615,0
u711,620,0
u711,625,0
u711,630,0
u711,635,0
u711,640,0
u711,645,0
u711,650,0
u711,655,0
u711,660,0
u711,665,0
u711,670,0
u711,675,0
u711,680,0
u711,685,0
u711,690,0
u711,695,0
u711,700,0
u711,705,0
u711,710,0
u711,715,0
u711,720,0
u711,725,0
u711,730,0
u711,735,0
u711,740,0
u711,745,0
u711,750,0
u711,755,0
u711,760,0
u711,765,0
u711,770,0
u711,775,0
u711,780,0
u711,785,0
u711,790,0
u711,795,0
u711,800,0
u711,805,0
u711,810,0
u711,815,0
u711,820,0
u711,825,0
u711,830,0
u711,835,0
u711,840,0
u711,845,0
u711,850,0
u711,855,0
u711,860,0
u711,865,0
u711,870,0
u112,5,0
u112,10,0
u112,15,0
u112,20,0
u112,25,0
u112,30,0
u112,35,0
u112,40,0
u112,45,0
u112,50,0
u112,55,0
u112,60,0
u112,65,0
u112,70,0
u112,75,0
u112,80,0
u112,85,0
u112,90,0
u112,95,0
u112,100,0
u112,105,0
u112,110,0
u112,115,0
u112,120,0
u112,125,0
u112,130,0
u112,135,0
u112,140,0
u112,145,0
u112,150,0
u112,155,0
u112,160,0
u112,165,0
u112,170,0
u112,175,0
u112,180,0
u112,185,0
u112,190,0
u112,195,0
u112,200,0
u112,205,0
u112,210,0
u112,215,0
u112,220,0
u112,225,0
u112,230,0
u112,235,0
u112,240,0
u112,245,0
u112,250,0
u112,255,0
u112,260,0
u112,265,0
u112,270,0
u112,275,0
u112,280,0
u112,285,0
u112,290,0
u112,295,0
u112,300,0
u112,305,0
u112,310,0
u112,315,0
u112,320,0
u112,325,0
u112,330,0
u112,335,0
u112,340,0
u112,345,0
u112,350,0
u112,355,0
u112,360,0
u112,365,0
u112,370,0
u112,375,0
u112,380,0
u112,385,0
u112,390,0
u112,395,0
u112,400,0
u112,405,0
u112,410,0
u112,415,0
u112,420,0
u112,425,0
u112,430,0
u112,435,0
u112,440,0
u112,445,0
u112,450,0
u112,455,0
u112,460,0
u112,465,0
u112,470,0
u112,475,0
u112,480,0
u112,485,0
u112,490,0
u112,495,0
u112,500,0
u112,505,0
u112,510,0
u112,515,0
u112,520,0
u112,525,0
u112,530,0
u112,535,0
u112,540,0
u112,545,0
u112,550,0
u112,555,0
u112,560,0
u112,565,0
u112,570,0
u112,575,0
u112,580,0
u112,585,0
u112,590,0
u112,595,0
u112,600,0
u112,605,0
u112,610,0
u112,615,0
u112,620,0
u112,625,0
u112,630,0
u112,635,0
u112,640,0
u112,645,0
u112,650,0
u112,655,0
u112,660,0
u112,665,0
u112,670,0
u112,675,0
u112,680,0
u112,685,0
u112,690,0
u112,695,0
u112,700,0
u112,705,0
u112,710,0
u112,715,0
u112,720,0
u112,725,0
u112,730,0
u112,735,0
u112,740,0
u112,745,0
u112,750,0
u112,755,0
u112,760,0
u112,765,0
u112,770,0
u112,775,0
u112,780,0
u112,785,0
u112,790,0
u112,795,0
u112,800,0
u112,805,0
u112,810,0
u112,815,0
u112,820,0
u112,825,0
u112,830,0
u112,835,0
u112,840,0
u112,845,0
u112,850,0
u112,855,0
u112,860,0
u112,865,0
u112,870,0
u212,5,0
u212,10,0
u212,15,0
u212,20,0
u212,25,0
u212,30,1
u212,35,0
u212,40,0
u212,45,0
u212,50,0
u212,55,0
u212,60,0
u212,65,0
u212,70,0
u212,75,0
u212,80,0
u212,85,0
u212,90,0
u212,95,0
u212,100,0
u212,105,0
u212,110,0
u212,115,0
u212,120,0
u212,125,0
u212,130,0
u212,135,0
u212,140,0
u212,145,0
u212,150,0
u212,155,0
u212,160,0
u212,165,0
u212,170,0
u212,175,0
u212,180,0
u212,185,0
u212,190,0
u212,195,0
u212,200,0
u212,205,0
u212,210,0
u212,215,0
u212,220,0
u212,225,0
u212,230,0
u212,235,0
u212,240,0
u212,245,1
u212,250,0
u212,255,0
u212,260,0
u212,265,0
u212,270,0
u212,275,0
u212,280,0
u212,285,0
u212,290,0
u212,295,0
u212,300,0
u212,305,0
u212,310,0
u212,315,0
u212,320,1
u212,325,0
u212,330,1
u212,335,0
u212,340,0
u212,345,0
u212,350,0
u212,355,0
u212,360,0
u212,365,0
u212,370,0
u212,375,0
u212,380,0
u212,385,0
u212,390,0
u212,395,0
u212,400,0
u212,405,0
u212,410,0
u212,415,0
u212,420,0
u212,425,0
u212,430,0
u212,435,0
u212,440,0
u212,445,0
u212,450,0
u212,455,0
u212,460,0
u212,465,0
u212,470,0
u212,475,0
u212,480,0
u212,485,0
u212,490,0
u212,495,0
u212,500,0
u212,505,0
u212,510,0
u212,515,0
u212,520,0
u212,525,0
u212,530,0
u212,535,0
u212,540,0
u212,545,0
u212,550,0
u212,555,0
u212,560,0
u212,565,0
u212,570,0
u212,575,0
u212,580,0
u212,585,0
u212,590,0
u212,595,0
u212,600,1
u212,605,0
u212,610,0
u212,615,0
u212,620,0
u212,625,0
u212,630,1
u212,635,0
u212,640,0
u212,645,0
u212,650,0
u212,655,0
u212,660,0
u212,665,0
u212,670,0
u212,675,0
u212,680,0
u212,685,0
u212,690,0
u212,695,0
u212,700,0
u212,705,0
u212,710,0
u212,715,0
u212,720,0
u212,725,0
u212,730,0
u212,735,0
u212,740,0
u212,745,0
u212,750,0
u212,755,0
u212,760,0
u212,765,0
u212,770,0
u212,775,0
u212,780,0
u212,785,0
u212,790,0
u212,795,0
u212,800,0
u212,805,0
u212,810,0
u212,815,0
u212,820,0
u212,825,0
u212,830,0
u212,835,0
u212,840,0
u212,845,0
u212,850,0
u212,855,0
u212,860,0
u212,865,0
u212,870,0
u312,5,0
u312,10,0
u312,15,0
u312,20,0
u312,25,0
u312,30,0
u312,35,0
u312,40,0
u312,45,0
u312,50,0
u312,55,0
u312,60,0
u312,65,0
u312,70,0
u312,75,0
u312,80,0
u312,85,0
u312,90,0
u312,95,0
u312,100,0
u312,105,0
u312,110,0
u312,115,0
u312,120,0
u312,125,0
u312,130,0
u312,135,0
u312,140,0
u312,145,0
u312,150,0
u312,155,0
u312,160,0
u312,165,0
u312,170,0
u312,175,0
u312,180,0
u312,185,0
u312,190,0
u312,195,0
u312,200,0
u312,205,0
u312,210,0
u312,215,0
u312,220,0
u312,225,0
u312,230,0
u312,235,0
u312,240,0
u312,245,0
u312,250,0
u312,255,0
u312,260,0
u312,265,0
u312,270,1
u312,275,0
u312,280,0
u312,285,0
u312,290,0
u312,295,0
u312,300,0
u312,305,0
u312,310,0
u312,315,0
u312,320,0
u312,325,0
u312,330,0
u312,335,0
u312,340,0
u312,345,0
u312,350,0
u312,355,0
u312,360,0
u312,365,0
u312,370,0
u312,375,0
u312,380,0
u312,385,0
u312,390,0
u312,395,0
u312,400,0
u312,405,0
u312,410,0
u312,415,0
u312,420,0
u312,425,0
u312,430,0
u312,435,0
u312,440,0
u312,445,0
u312,450,0
u312,455,0
u312,460,0
u312,465,0
u312,470,0
u312,475,0
u312,480,0
u312,485,0
u312,490,0
u312,495,0
u312,500,0
u312,505,0
u312,510,0
u312,515,0
u312,520,0
u312,525,0
u312,530,0
u312,535,0
u312,540,0
u312,545,0
u312,550,0
u312,555,0
u312,560,0
u312,565,0
u312,570,0
u312,575,0
u312,580,0
u312,585,0
u312,590,0
u312,595,0
u312,600,0
u312,605,0
u312,610,0
u312,615,0
u312,620,0
u312,625,0
u312,630,1
u312,635,0
u312,640,0
u312,645,0
u312,650,0
u312,655,0
u312,660,0
u312,665,0
u312,670,0
u312,675,0
u312,680,0
u312,685,0
u312,690,0
u312,695,0
u312,700,0
u312,705,0
u312,710,0
u312,715,0
u312,720,0
u312,725,0
u312,730,0
u312,735,0
u312,740,0
u312,745,0
u312,750,0
u312,755,0
u312,760,0
u312,765,0
u312,770,0
u312,775,0
u312,780,0
u312,785,0
u312,790,0
u312,795,0
u312,800,0
u312,805,0
u312,810,0
u312,815,0
u312,820,0
u312,825,0
u312,830,0
u312,835,0
u312,840,0
u312,845,0
u312,850,0
u312,855,0
u312,860,0
u312,865,0
u312,870,0
u512,5,0
u512,10,0
u512,15,0
u512,20,0
u512,25,0
u512,30,0
u512,35,0
u512,40,0
u512,45,0
u512,50,0
u512,55,0
u512,60,0
u512,65,0
u512,70,0
u512,75,0
u512,80,0
u512,85,0
u512,90,0
u512,95,0
u512,100,0
u512,105,0
u512,110,0
u512,115,0
u512,120,0
u512,125,0
u512,130,0
u512,135,0
u512,140,0
u512,145,0
u512,150,0
u512,155,0
u512,160,0
u512,165,0
u512,170,0
u512,175,0
u512,180,0
u512,185,0
u512,190,0
u512,195,0
u512,200,0
u512,205,0
u512,210,0
u512,215,0
u512,220,0
u512,225,0
u512,230,0
u512,235,0
u512,240,0
u512,245,0
u512,250,0
u512,255,0
u512,260,0
u512,265,0
u512,270,0
u512,275,0
u512,280,0
u512,285,0
u512,290,0
u512,295,0
u512,300,0
u512,305,0
u512,310,0
u512,315,0
u512,320,0
u512,325,0
u512,330,0
u512,335,0
u512,340,0
u512,345,0
u512,350,0
u512,355,0
u512,360,0
u512,365,0
u512,370,0
u512,375,0
u512,380,0
u512,385,0
u512,390,0
u512,395,0
u512,400,0
u512,405,0
u512,410,0
u512,415,0
u512,420,0
u512,425,0
u512,430,0
u512,435,0
u512,440,0
u512,445,0
u512,450,0
u512,455,0
u512,460,0
u512,465,0
u512,470,0
u512,475,0
u512,480,0
u512,485,0
u512,490,0
u512,495,0
u512,500,0
u512,505,0
u512,510,0
u512,515,0
u512,520,0
u512,525,0
u512,530,0
u512,535,0
u512,540,0
u512,545,0
u512,550,0
u512,555,0
u512,560,0
u512,565,0
u512,570,0
u512,575,0
u512,580,0
u512,585,0
u512,590,0
u512,595,0
u512,600,0
u512,605,0
u512,610,0
u512,615,0
u512,620,0
u512,625,0
u512,630,0
u512,635,0
u512,640,0
u512,645,0
u512,650,0
u512,655,0
u512,660,0
u512,665,0
u512,670,0
u512,675,0
u512,680,0
u512,685,0
u512,690,0
u512,695,0
u512,700,0
u512,705,0
u512,710,0
u512,715,0
u512,720,0
u512,725,0
u512,730,0
u512,735,0
u512,740,0
u512,745,0
u512,750,0
u512,755,0
u512,760,0
u512,765,0
u512,770,0
u512,775,0
u512,780,0
u512,785,0
u512,790,0
u512,795,0
u512,800,0
u512,805,0
u512,810,0
u512,815,0
u512,820,0
u512,825,0
u512,830,0
u512,835,0
u512,840,0
u512,845,0
u512,850,0
u512,855,0
u512,860,0
u512,865,0
u512,870,0
u612,5,0
u612,10,0
u612,15,0
u612,20,0
u612,25,0
u612,30,0
u612,35,0
u612,40,0
u612,45,0
u612,50,0
u612,55,0
u612,60,0
u612,65,0
u612,70,0
u612,75,0
u612,80,0
u612,85,0
u612,90,0
u612,95,0
u612,100,0
u612,105,0
u612,110,0
u612,115,0
u612,120,0
u612,125,0
u612,130,0
u612,135,0
u612,140,0
u612,145,0
u612,150,0
u612,155,0
u612,160,0
u612,165,0
u612,170,0
u612,175,0
u612,180,0
u612,185,0
u612,190,0
u612,195,0
u612,200,0
u612,205,0
u612,210,0
u612,215,0
u612,220,0
u612,225,0
u612,230,0
u612,235,0
u612,240,0
u612,245,0
u612,250,0
u612,255,0
u612,260,0
u612,265,0
u612,270,0
u612,275,0
u612,280,0
u612,285,0
u612,290,0
u612,295,0
u612,300,0
u612,305,0
u612,310,0
u612,315,0
u612,320,0
u612,325,0
u612,330,0
u612,335,0
u612,340,0
u612,345,0
u612,350,0
u612,355,0
u612,360,0
u612,365,0
u612,370,0
u612,375,0
u612,380,0
u612,385,0
u612,390,0
u612,395,0
u612,400,0
u612,405,0
u612,410,0
u612,415,0
u612,420,0
u612,425,0
u612,430,0
u612,435,0
u612,440,0
u612,445,0
u612,450,0
u612,455,0
u612,460,0
u612,465,0
u612,470,0
u612,475,0
u612,480,0
u612,485,0
u612,490,0
u612,495,0
u612,500,0
u612,505,0
u612,510,0
u612,515,0
u612,520,0
u612,525,0
u612,530,0
u612,535,0
u612,540,0
u612,545,0
u612,550,0
u612,555,0
u612,560,0
u612,565,0
u612,570,0
u612,575,0
u612,580,0
u612,585,0
u612,590,0
u612,595,0
u612,600,0
u612,605,0
u612,610,0
u612,615,0
u612,620,0
u612,625,0
u612,630,0
u612,635,0
u612,640,0
u612,645,0
u612,650,0
u612,655,0
u612,660,0
u612,665,0
u612,670,0
u612,675,0
u612,680,0
u612,685,0
u612,690,0
u612,695,0
u612,700,0
u612,705,0
u612,710,0
u612,715,0
u612,720,0
u612,725,0
u612,730,0
u612,735,0
u612,740,0
u612,745,0
u612,750,0
u612,755,0
u612,760,0
u612,765,0
u612,770,0
u612,775,0
u612,780,0
u612,785,0
u612,790,0
u612,795,0
u612,800,0
u612,805,0
u612,810,0
u612,815,0
u612,820,0
u612,825,0
u612,830,0
u612,835,0
u612,840,0
u612,845,0
u612,850,0
u612,855,0
u612,860,0
u612,865,0
u612,870,0
u712,5,0
u712,10,0
u712,15,0
u712,20,0
u712,25,0
u712,30,0
u712,35,0
u712,40,0
u712,45,0
u712,50,0
u712,55,0
u712,60,0
u712,65,0
u712,70,0
u712,75,0
u712,80,0
u712,85,0
u712,90,0
u712,95,0
u712,100,0
u712,105,0
u712,110,0
u712,115,0
u712,120,0
u712,125,0
u712,130,0
u712,135,0
u712,140,0
u712,145,0
u712,150,0
u712,155,0
u712,160,0
u712,165,0
u712,170,0
u712,175,0
u712,180,0
u712,185,0
u712,190,0
u712,195,0
u712,200,0
u712,205,0
u712,210,0
u712,215,1
u712,220,0
u712,225,0
u712,230,0
u712,235,0
u712,240,0
u712,245,0
u712,250,0
u712,255,0
u712,260,0
u712,265,0
u712,270,0
u712,275,0
u712,280,0
u712,285,0
u712,290,0
u712,295,0
u712,300,0
u712,305,0
u712,310,0
u712,315,0
u712,320,0
u712,325,0
u712,330,0
u712,335,0
u712,340,0
u712,345,0
u712,350,0
u712,355,0
u712,360,0
u712,365,0
u712,370,0
u712,375,0
u712,380,0
u712,385,0
u712,390,0
u712,395,0
u712,400,0
u712,405,0
u712,410,0
u712,415,0
u712,420,0
u712,425,0
u712,430,0
u712,435,0
u712,440,1
u712,445,0
u712,450,0
u712,455,0
u712,460,0
u712,465,0
u712,470,0
u712,475,0
u712,480,0
u712,485,0
u712,490,0
u712,495,0
u712,500,0
u712,505,0
u712,510,0
u712,515,0
u712,520,0
u712,525,0
u712,530,0
u712,535,0
u712,540,0
u712,545,0
u712,550,0
u712,555,0
u712,560,0
u712,565,0
u712,570,0
u712,575,0
u712,580,0
u712,585,0
u712,590,0
u712,595,0
u712,600,0
u712,605,1
u712,610,0
u712,615,0
u712,620,0
u712,625,0
u712,630,0
u712,635,0
u712,640,0
u712,645,0
u712,650,0
u712,655,0
u712,660,0
u712,665,0
u712,670,0
u712,675,0
u712,680,0
u712,685,0
u712,690,0
u712,695,0
u712,700,0
u712,705,0
u712,710,0
u712,715,0
u712,720,0
u712,725,0
u712,730,0
u712,735,0
u712,740,0
u712,745,1
u712,750,0
u712,755,0
u712,760,0
u712,765,0
u712,770,0
u712,775,0
u712,780,0
u712,785,0
u712,790,0
u712,795,0
u712,800,0
u712,805,0
u712,810,0
u712,815,0
u712,820,0
u712,825,0
u712,830,0
u712,835,0
